greenPpg,irPpg,wristTimeMSec
89489.7,928502.06,35003.164
89517.32,928510.56,35003.203
89521.63,928501.5,35003.246
89507.96,928530.3,35003.285
89553.74,928519.4,35003.324
89567.66,928624.44,35003.363
89622.84,928755.0,35003.406
89703.12,928826.3,35003.445
89775.24,928897.0,35003.484
89843.06,929046.8,35003.523
89893.055,929078.5,35003.566
89768.63,928820.7,35003.605
89584.016,928450.2,35003.645
89463.234,928292.25,35003.684
89365.44,928210.6,35003.723
89318.71,928252.25,35003.766
89373.17,928352.1,35003.805
89388.99,928404.5,35003.844
89389.625,928392.8,35003.883
89355.1,928364.25,35003.926
89381.305,928367.4,35003.965
89387.24,928410.2,35004.004
89431.51,928538.56,35004.043
89529.89,928628.3,35004.086
89572.99,928739.06,35004.125
89625.27,928842.75,35004.164
89690.62,928921.06,35004.203
89649.016,928748.94,35004.246
89428.78,928329.6,35004.285
89247.484,928040.7,35004.324
89113.25,927882.2,35004.363
89044.25,927872.8,35004.406
89044.42,927902.5,35004.445
89041.27,927962.3,35004.484
89067.484,927969.75,35004.523
89038.516,927899.94,35004.566
89038.63,927919.94,35004.605
89060.04,927963.2,35004.645
89092.37,928025.5,35004.684
89126.07,928136.5,35004.727
89195.0,928226.44,35004.766
89270.734,928315.6,35004.805
89326.875,928440.9,35004.844
89368.76,928494.7,35004.883
89274.72,928136.9,35004.926
89034.93,927673.1,35004.965
88853.63,927425.3,35005.004
88722.555,927290.4,35005.043
88655.7,927237.8,35005.086
88666.055,927240.7,35005.125
88668.43,927281.56,35005.164
88684.49,927270.9,35005.203
88658.266,927251.5,35005.246
88678.18,927217.3,35005.285
88683.39,927242.5,35005.324
88714.91,927324.44,35005.363
88771.02,927425.94,35005.406
88853.94,927504.5,35005.445
88945.72,927640.5,35005.484
89000.63,927715.6,35005.523
89063.07,927806.44,35005.566
89074.65,927702.0,35005.605
88877.305,927260.5,35005.645
88669.63,926913.75,35005.684
88532.11,926691.56,35005.727
88462.25,926623.1,35005.766
88434.56,926656.75,35005.805
88465.25,926711.1,35005.844
88497.56,926748.1,35005.883
88486.945,926700.44,35005.926
88491.14,926682.5,35005.965
88510.63,926700.2,35006.004
88526.84,926753.2,35006.043
88609.234,926849.9,35006.086
88679.266,926928.6,35006.125
88765.99,927059.56,35006.164
88841.07,927131.8,35006.203
88930.06,927267.06,35006.246
88992.44,927439.7,35006.285
88993.68,927261.8,35006.324
88814.83,926859.7,35006.363
88655.67,926509.0,35006.406
88547.734,926408.44,35006.445
88523.31,926402.2,35006.484
88553.42,926493.44,35006.523
88613.055,926571.4,35006.566
88638.57,926615.9,35006.605
88631.77,926570.7,35006.645
88645.125,926565.44,35006.684
88692.67,926622.75,35006.723
88738.42,926695.06,35006.766
88793.68,926785.7,35006.805
88862.586,926878.8,35006.844
88963.94,927048.4,35006.883
89047.42,927136.6,35006.926
89095.875,927182.2,35006.965
89008.13,926865.0,35007.004
88806.016,926473.2,35007.043
88659.664,926233.56,35007.086
88557.23,926163.6,35007.125
88555.99,926199.9,35007.164
88595.83,926329.0,35007.203
88670.97,926369.75,35007.246
88679.69,926402.3,35007.285
88682.7,926352.2,35007.324
88697.33,926367.9,35007.363
88739.695,926440.94,35007.406
88798.39,926529.1,35007.445
88882.44,926677.9,35007.484
88963.69,926779.75,35007.523
89015.96,926902.4,35007.566
89091.32,927014.3,35007.605
89087.15,926953.06,35007.645
88932.625,926485.1,35007.684
88705.7,926125.1,35007.723
88557.87,925907.56,35007.766
88465.01,925827.3,35007.805
88442.07,925823.06,35007.844
88463.17,925902.06,35007.883
88482.63,925965.0,35007.926
88484.76,925937.25,35007.965
88487.99,925930.9,35008.004
88498.19,925957.3,35008.043
88532.81,926011.06,35008.086
88586.88,926137.7,35008.125
88645.99,926233.94,35008.164
88709.26,926331.94,35008.203
88779.76,926468.25,35008.246
88877.12,926587.3,35008.285
88796.56,926341.25,35008.324
88613.875,925902.25,35008.363
88397.31,925593.9,35008.406
88288.734,925416.4,35008.445
88229.07,925397.9,35008.484
88222.68,925444.94,35008.523
88256.75,925505.2,35008.566
88258.22,925499.75,35008.605
88258.875,925435.2,35008.645
88256.055,925447.25,35008.684
88278.52,925443.8,35008.723
88324.18,925561.94,35008.766
88393.68,925631.94,35008.805
88431.305,925752.2,35008.844
88535.38,925873.3,35008.883
88596.39,925960.2,35008.926
88687.88,926086.9,35008.965
88648.61,925869.94,35009.004
88457.516,925430.9,35009.043
88279.375,925070.7,35009.086
88164.06,924915.5,35009.125
88114.38,924923.6,35009.164
88147.57,925008.4,35009.203
88185.586,925066.9,35009.246
88191.04,925120.5,35009.285
88250.914,925056.9,35009.324
88242.78,925051.0,35009.363
88261.68,925094.5,35009.406
88306.44,925163.6,35009.445
88369.22,925281.94,35009.484
88477.52,925385.3,35009.523
88521.586,925540.06,35009.566
88606.63,925625.9,35009.605
88688.414,925750.3,35009.645
88648.02,925561.9,35009.684
88433.23,925207.44,35009.723
88300.945,924923.25,35009.766
88241.94,924842.3,35009.805
88230.016,924863.06,35009.844
88294.33,925060.94,35009.883
88378.72,925134.44,35009.926
88373.4,925171.4,35009.965
88370.445,925179.1,35010.004
88389.375,925137.56,35010.043
88449.81,925245.8,35010.086
88511.53,925336.3,35010.125
88565.27,925452.75,35010.164
88632.57,925583.56,35010.203
88722.56,925734.2,35010.246
88787.81,925808.25,35010.285
88677.98,925588.4,35010.324
88559.75,925201.06,35010.363
88401.92,924926.2,35010.406
88290.89,924840.44,35010.445
88289.305,924894.9,35010.484
88337.125,925036.94,35010.523
88393.72,925163.44,35010.566
88438.61,925195.56,35010.605
88432.01,925171.56,35010.645
88463.94,925230.7,35010.684
88502.58,925310.25,35010.723
88572.266,925439.75,35010.766
88638.88,925542.25,35010.805
88735.62,925735.6,35010.844
88831.86,925845.6,35010.883
88908.74,926009.4,35010.926
88914.67,925930.9,35010.965
88774.44,925529.44,35011.004
88580.65,925191.5,35011.043
88469.516,925055.9,35011.086
88422.06,925003.6,35011.125
88414.96,925052.9,35011.164
88465.44,925196.6,35011.203
88527.04,925261.0,35011.246
88535.07,925254.25,35011.285
88570.81,925249.1,35011.324
88600.94,925319.06,35011.363
88658.7,925463.6,35011.406
88760.41,925573.6,35011.445
88813.516,925721.1,35011.484
88902.61,925862.0,35011.523
89067.4,925975.06,35011.566
89145.414,926123.75,35011.605
89116.055,925977.5,35011.645
88982.125,925642.2,35011.684
88806.445,925337.1,35011.723
88741.85,925256.0,35011.766
88718.67,925264.56,35011.805
88737.945,925374.25,35011.844
88827.336,925506.94,35011.883
88850.81,925588.3,35011.926
88910.48,925588.7,35011.965
88944.195,925600.94,35012.004
89003.36,925712.44,35012.043
89061.49,925811.3,35012.086
89147.99,925943.25,35012.125
89229.5,926059.2,35012.164
89331.734,926203.1,35012.203
89431.19,926334.7,35012.246
89519.44,926504.44,35012.285
89603.07,926559.5,35012.324
89559.0,926348.06,35012.363
89412.2,926006.2,35012.406
89329.75,925828.7,35012.445
89286.64,925876.4,35012.484
89308.01,925954.94,35012.523
89360.64,926079.2,35012.566
89458.125,926179.2,35012.605
89502.99,926241.0,35012.645
89529.31,926201.9,35012.684
89570.74,926247.8,35012.723
89603.086,926387.0,35012.766
89706.55,926501.1,35012.805
89779.64,926597.7,35012.844
89869.43,926766.7,35012.883
89974.0,926887.0,35012.926
90057.25,927026.5,35012.965
90111.31,927040.8,35013.004
90013.24,926757.56,35013.043
89880.57,926477.25,35013.086
89781.25,926371.3,35013.125
89743.7,926360.1,35013.164
89773.38,926463.75,35013.203
89823.33,926621.44,35013.246
89880.26,926671.4,35013.285
89911.82,926697.2,35013.324
89947.06,926701.4,35013.363
89967.27,926773.3,35013.406
90052.56,926899.6,35013.445
90111.33,927019.5,35013.484
90181.88,927143.75,35013.523
90236.17,927328.75,35013.566
90349.2,927411.7,35013.605
90395.03,927520.94,35013.645
90374.69,927273.3,35013.684
90208.945,926957.25,35013.723
90088.92,926753.0,35013.766
89998.555,926679.0,35013.805
89956.27,926729.94,35013.844
89976.13,926801.06,35013.883
90022.88,926912.1,35013.926
90062.73,926942.94,35013.965
90071.62,926939.44,35014.004
90083.81,926928.4,35014.043
90114.875,927071.44,35014.086
90165.19,927171.75,35014.125
90209.72,927281.25,35014.164
90296.56,927414.7,35014.203
90388.67,927545.25,35014.246
90472.66,927714.1,35014.285
90532.34,927745.8,35014.324
90396.2,927452.2,35014.363
90239.82,927120.1,35014.406
90076.586,926928.2,35014.445
89999.51,926834.5,35014.484
89953.22,926869.25,35014.523
89968.516,926949.94,35014.566
90040.26,926993.2,35014.605
90008.766,927007.5,35014.645
90007.26,927019.7,35014.684
90034.5,927005.25,35014.723
90052.01,927094.7,35014.766
90093.734,927177.94,35014.805
90160.38,927301.3,35014.844
90216.9,927411.9,35014.883
90287.81,927533.44,35014.926
90370.08,927684.1,35014.965
90437.39,927750.4,35015.004
90396.68,927569.1,35015.043
90201.516,927268.2,35015.086
90074.62,927019.8,35015.125
89975.13,926914.56,35015.164
89921.375,926905.9,35015.203
89942.42,927008.3,35015.246
89958.836,927066.9,35015.285
89972.14,927103.94,35015.324
89979.93,927083.6,35015.363
89989.11,927107.2,35015.406
89976.836,927158.7,35015.445
90036.49,927243.7,35015.484
90109.97,927367.44,35015.523
90133.98,927492.56,35015.566
90256.12,927619.5,35015.605
90322.81,927752.25,35015.645
90392.49,927879.3,35015.684
90386.93,927847.7,35015.723
90331.37,927496.0,35015.766
90095.766,927287.75,35015.805
89982.21,927166.8,35015.844
89954.75,927208.9,35015.883
89945.34,927261.5,35015.926
90008.0,927368.9,35015.965
90011.766,927432.2,35016.004
90016.58,927446.1,35016.043
90021.51,927462.7,35016.086
90039.89,927507.06,35016.125
90080.18,927560.94,35016.164
90135.5,927728.8,35016.203
90187.9,927856.25,35016.246
90269.31,927965.5,35016.285
90332.95,928076.6,35016.324
90372.82,928121.75,35016.363
90274.55,927864.9,35016.406
90078.4,927584.75,35016.445
89977.54,927463.44,35016.484
89885.14,927452.6,35016.523
89909.234,927547.4,35016.566
89938.06,927635.3,35016.605
89955.34,927762.56,35016.645
89995.94,927814.5,35016.684
89998.375,927832.1,35016.723
90029.43,927880.3,35016.766
90078.44,927958.94,35016.805
90118.266,928135.44,35016.844
90198.07,928266.06,35016.883
90273.56,928440.7,35016.926
90371.36,928567.8,35016.965
90429.43,928698.56,35017.004
90441.08,928673.5,35017.043
90307.08,928369.6,35017.086
90137.555,928082.0,35017.125
90016.63,927991.1,35017.164
89959.62,927985.1,35017.203
89930.64,928038.56,35017.246
89973.56,928154.8,35017.285
90007.195,928239.25,35017.324
90044.42,928257.4,35017.363
90052.734,928309.06,35017.406
90066.875,928423.8,35017.445
90091.6,928510.5,35017.484
90155.45,928633.5,35017.523
90254.555,928739.25,35017.566
90346.36,928921.4,35017.605
90416.81,929067.2,35017.645
90485.195,929190.5,35017.684
90550.98,929262.4,35017.723
90456.555,929032.0,35017.766
90291.016,928789.44,35017.805
90176.19,928627.0,35017.844
90118.82,928604.6,35017.883
90128.06,928680.3,35017.926
90166.76,928800.3,35017.965
90228.0,928907.5,35018.004
90277.375,928930.56,35018.043
90313.37,928984.94,35018.086
90341.24,928990.3,35018.125
90382.93,929094.5,35018.164
90410.836,929228.9,35018.203
90512.74,929357.3,35018.246
90577.3,929471.8,35018.285
90647.94,929581.94,35018.324
90737.33,929732.7,35018.363
90834.57,929898.56,35018.406
90859.19,929835.75,35018.445
90746.266,929605.6,35018.484
90612.57,929369.3,35018.523
90544.34,929314.6,35018.562
90539.055,929349.9,35018.605
90562.07,929470.5,35018.645
90618.695,929610.5,35018.684
90676.94,929670.4,35018.723
90701.32,929675.44,35018.766
90732.8,929715.2,35018.805
90719.664,929769.4,35018.844
90785.61,929883.9,35018.883
90849.31,930005.56,35018.926
90908.89,930122.25,35018.965
90999.805,930265.06,35019.004
91083.875,930348.56,35019.043
91131.62,930442.94,35019.086
91097.48,930244.9,35019.125
90932.875,929967.2,35019.164
90798.81,929847.25,35019.203
90738.5,929823.8,35019.246
90719.51,929854.25,35019.285
90775.06,929963.2,35019.324
90822.1,930055.75,35019.363
90812.016,930091.44,35019.406
90837.25,930086.44,35019.445
90845.69,930093.7,35019.484
90864.39,930179.25,35019.523
90905.88,930307.25,35019.562
90984.37,930392.25,35019.605
91049.82,930547.6,35019.645
91097.95,930663.9,35019.684
91161.44,930763.9,35019.723
91166.8,930644.1,35019.766
91008.875,930329.75,35019.805
90821.58,930100.25,35019.844
90699.46,929988.2,35019.883
90648.7,930002.4,35019.926
90645.38,929999.94,35019.965
90673.13,930097.1,35020.004
90699.25,930135.3,35020.043
90684.26,930145.2,35020.086
90689.305,930119.75,35020.125
90695.445,930166.94,35020.164
90712.95,930279.2,35020.203
90771.43,930361.6,35020.246
90800.64,930443.75,35020.285
90868.19,930548.8,35020.324
90956.54,930641.1,35020.363
90991.625,930751.6,35020.406
90967.31,930640.4,35020.445
90808.97,930281.44,35020.484
90574.516,930021.3,35020.523
90415.25,929868.1,35020.562
90336.49,929758.06,35020.605
90305.57,929762.1,35020.645
90312.31,929820.06,35020.684
90327.56,929876.56,35020.723
90319.164,929822.25,35020.766
90294.234,929803.9,35020.805
90262.83,929834.4,35020.844
90293.31,929902.2,35020.883
90339.625,929980.7,35020.926
90385.914,930051.44,35020.965
90474.66,930144.0,35021.004
90509.65,930257.6,35021.043
90581.69,930393.75,35021.086
90658.43,930456.0,35021.125
90576.9,930276.4,35021.164
90342.64,929957.5,35021.203
90207.27,929672.7,35021.246
90100.87,929550.8,35021.285
90044.99,929538.2,35021.324
90043.734,929552.56,35021.363
90044.07,929604.0,35021.406
90081.13,929633.56,35021.445
90057.19,929594.5,35021.484
90034.766,929555.6,35021.523
90068.76,929610.9,35021.562
90130.836,929644.75,35021.605
90163.36,929762.25,35021.645
90213.43,929865.25,35021.684
90268.81,929975.9,35021.723
90318.195,930068.2,35021.766
90391.695,930150.44,35021.805
90391.945,930124.0,35021.844
90267.484,929812.94,35021.883
90067.086,929549.5,35021.926
89960.82,929399.44,35021.965
89917.875,929412.8,35022.004
89916.33,929463.44,35022.043
89968.37,929538.4,35022.086
90010.22,929602.75,35022.125
89987.234,929561.6,35022.164
89971.06,929532.75,35022.203
89970.5,929583.6,35022.246
90023.375,929670.56,35022.285
90063.86,929765.3,35022.324
90137.234,929865.44,35022.363
90186.2,929968.6,35022.406
90267.445,930095.25,35022.445
90296.625,930113.06,35022.484
90184.695,929864.56,35022.523
90021.414,929564.25,35022.562
89863.44,929384.4,35022.605
89784.13,929368.44,35022.645
89787.734,929423.5,35022.684
89801.99,929517.8,35022.723
89855.55,929599.56,35022.766
89842.43,929583.8,35022.805
89856.11,929594.56,35022.844
89829.836,929632.75,35022.883
89885.62,929675.1,35022.926
89924.96,929762.94,35022.965
90018.36,929912.3,35023.004
90064.25,929988.6,35023.043
90171.42,930125.8,35023.086
90258.68,930237.6,35023.125
90254.32,930133.75,35023.164
90128.984,929817.0,35023.203
89909.24,929509.44,35023.246
89783.92,929357.7,35023.285
89674.19,929441.1,35023.324
89612.63,929423.9,35023.363
89644.375,929465.75,35023.406
89658.375,929481.6,35023.445
89643.81,929476.6,35023.484
89636.81,929416.9,35023.523
89649.81,929448.75,35023.562
89691.5,929507.8,35023.605
89732.984,929631.4,35023.645
89785.64,929696.8,35023.684
89872.375,929819.8,35023.723
89941.055,929904.7,35023.766
90001.33,930009.8,35023.805
90032.57,929980.94,35023.844
89918.984,929704.06,35023.883
89692.63,929353.9,35023.926
89555.32,929181.56,35023.965
89480.43,929112.9,35024.004
89450.805,929092.5,35024.043
89462.71,929149.5,35024.086
89517.23,929218.6,35024.125
89524.05,929191.44,35024.164
89519.16,929156.44,35024.203
89510.69,929164.2,35024.246
89538.71,929207.5,35024.285
89603.125,929310.1,35024.324
89711.85,929381.8,35024.363
89751.44,929465.44,35024.406
89800.33,929549.2,35024.445
89884.21,929654.06,35024.484
89993.17,929733.5,35024.523
90012.32,929750.75,35024.562
89883.47,929439.0,35024.605
89702.57,929182.9,35024.645
89554.7,929006.7,35024.684
89507.46,928950.9,35024.723
89493.15,929028.8,35024.766
89543.59,929087.44,35024.805
89553.52,929130.5,35024.844
89571.88,929108.3,35024.883
89566.625,929044.6,35024.926
89561.766,929065.7,35024.965
89583.875,929154.7,35025.004
89650.79,929201.8,35025.043
89689.26,929306.44,35025.086
89784.81,929433.8,35025.125
89853.37,929479.2,35025.164
89921.555,929603.6,35025.203
89895.49,929473.9,35025.246
89741.875,929153.1,35025.285
89554.2,928875.3,35025.324
89405.57,928738.3,35025.363
89351.87,928718.44,35025.406
89332.9,928754.8,35025.445
89398.74,928802.6,35025.484
89390.47,928857.0,35025.523
89398.49,928792.4,35025.562
89361.5,928772.06,35025.605
89375.95,928803.25,35025.645
89414.57,928862.5,35025.684
89465.76,928951.6,35025.723
89541.555,929038.0,35025.766
89598.695,929133.94,35025.805
89657.836,929258.56,35025.844
89700.94,929281.4,35025.883
89570.49,928955.5,35025.926
89345.85,928621.44,35025.965
89147.61,928351.2,35026.004
89007.484,928292.4,35026.043
88956.36,928223.3,35026.086
88948.5,928268.8,35026.125
88961.19,928331.3,35026.164
88958.19,928307.2,35026.203
88921.34,928290.0,35026.246
88898.81,928260.44,35026.285
88937.98,928361.4,35026.324
88939.28,928406.9,35026.363
89013.375,928513.0,35026.406
89085.85,928610.8,35026.445
89136.36,928699.9,35026.484
89194.695,928835.4,35026.523
89219.05,928854.25,35026.562
89066.62,928490.4,35026.605
88827.26,928123.94,35026.645
88595.31,927871.94,35026.684
88495.234,927734.4,35026.723
88394.09,927656.1,35026.766
88380.23,927671.25,35026.805
88427.26,927701.25,35026.844
88383.195,927680.75,35026.883
88350.75,927647.44,35026.926
88351.55,927649.44,35026.965
88341.43,927676.1,35027.004
88394.625,927736.25,35027.043
88425.766,927840.2,35027.086
88503.06,927931.3,35027.125
88575.625,928038.0,35027.164
88643.695,928131.0,35027.203
88697.57,928298.7,35027.246
88735.37,928234.94,35027.285
88587.375,927922.6,35027.324
88375.01,927559.25,35027.363
88200.5,927317.8,35027.406
88078.41,927217.2,35027.445
88070.195,927168.44,35027.484
88083.29,927232.06,35027.523
88105.17,927258.0,35027.562
88127.23,927214.94,35027.605
88110.625,927210.06,35027.645
88090.01,927183.06,35027.684
88118.766,927231.4,35027.723
88201.75,927310.4,35027.766
88269.82,927388.06,35027.805
88340.836,927491.5,35027.844
88433.56,927599.7,35027.883
88489.58,927691.9,35027.926
88584.24,927795.8,35027.965
88541.12,927693.94,35028.004
88384.83,927329.06,35028.043
88199.375,927026.0,35028.086
88080.62,926919.44,35028.125
88023.94,926889.56,35028.164
88032.836,926997.94,35028.203
88108.06,927101.8,35028.246
88124.875,927117.3,35028.285
88133.06,927079.9,35028.324
88149.99,927085.44,35028.363
88182.69,927102.2,35028.406
88225.0,927184.94,35028.445
88287.26,927288.44,35028.484
88365.0,927391.9,35028.523
88433.875,927504.06,35028.562
88534.305,927614.6,35028.605
88587.36,927661.75,35028.645
88425.46,927347.4,35028.684
88228.95,927039.3,35028.723
88093.484,926815.0,35028.766
87994.7,926748.1,35028.805
87978.016,926772.75,35028.844
88042.06,926898.0,35028.883
88082.44,926952.6,35028.926
88096.62,926960.56,35028.965
88114.56,927000.56,35029.004
88124.87,926981.7,35029.043
88173.555,927041.3,35029.086
88226.125,927195.75,35029.125
88292.445,927308.7,35029.164
88370.72,927409.9,35029.203
88463.375,927565.25,35029.246
88541.99,927679.9,35029.285
88505.25,927488.7,35029.324
88328.96,927103.06,35029.363
88098.266,926794.94,35029.402
87956.32,926631.2,35029.445
87870.44,926567.9,35029.484
87855.625,926585.7,35029.523
87893.57,926654.2,35029.562
87925.11,926668.56,35029.605
87905.39,926643.44,35029.645
87898.664,926663.06,35029.684
87949.37,926693.25,35029.723
87987.5,926797.06,35029.766
88030.625,926866.25,35029.805
88091.81,926999.4,35029.844
88191.26,927115.06,35029.883
88278.75,927236.44,35029.926
88339.12,927326.7,35029.965
88281.38,927112.75,35030.004
88068.36,926710.56,35030.043
87847.02,926406.0,35030.086
87722.86,926226.2,35030.125
87644.51,926169.25,35030.164
87643.08,926204.25,35030.203
87685.74,926260.44,35030.246
87707.95,926264.44,35030.285
87719.805,926265.3,35030.324
87692.32,926228.25,35030.363
87726.58,926258.0,35030.402
87769.81,926312.8,35030.445
87863.664,926438.75,35030.484
87927.74,926576.56,35030.523
88012.945,926655.44,35030.562
88121.62,926816.94,35030.605
88184.84,926953.7,35030.645
88265.555,926956.7,35030.684
88146.805,926631.8,35030.723
87924.98,926273.06,35030.766
87752.12,926058.2,35030.805
87649.5,925934.5,35030.844
87627.625,925926.6,35030.883
87657.18,925977.44,35030.926
87697.81,926041.2,35030.965
87722.99,926006.4,35031.004
87706.89,925951.06,35031.043
87736.43,925981.25,35031.086
87770.62,926031.5,35031.125
87816.76,926112.06,35031.164
87918.74,926229.9,35031.203
87997.31,926355.0,35031.246
88082.44,926441.8,35031.285
88144.336,926580.4,35031.324
88233.07,926644.25,35031.363
88194.445,926518.9,35031.402
88043.09,926141.56,35031.445
87853.46,925882.56,35031.484
87755.5,925803.94,35031.523
87731.69,925861.75,35031.562
87741.38,925961.3,35031.605
87805.87,926056.44,35031.645
87822.95,926032.1,35031.684
87833.945,925978.4,35031.723
87844.19,925976.9,35031.766
87887.55,926058.3,35031.805
87922.15,926165.1,35031.844
88024.03,926248.0,35031.883
88106.31,926368.2,35031.926
88189.62,926472.75,35031.965
88243.64,926617.56,35032.004
88290.69,926629.2,35032.043
88146.305,926263.2,35032.086
87927.11,925915.0,35032.125
87799.41,925749.56,35032.164
87705.766,925698.44,35032.203
87702.82,925727.7,35032.246
87753.17,925840.8,35032.285
87783.35,925875.2,35032.324
87786.805,925886.44,35032.363
87780.77,925852.7,35032.402
87818.04,925932.0,35032.445
87847.76,926018.75,35032.484
87910.125,926129.8,35032.523
87990.11,926250.56,35032.562
88078.55,926363.4,35032.605
88153.555,926519.44,35032.645
88230.62,926661.75,35032.684
88199.055,926536.25,35032.723
87993.414,926083.5,35032.766
87765.26,925784.6,35032.805
87622.3,925623.44,35032.844
87539.56,925570.94,35032.883
87516.68,925583.6,35032.926
87544.0,925667.3,35032.965
87566.13,925702.5,35033.004
87588.99,925705.25,35033.043
87592.37,925688.6,35033.086
87600.25,925748.5,35033.125
87662.945,925860.0,35033.164
87734.14,925950.0,35033.203
87820.55,926053.2,35033.246
87899.95,926174.8,35033.285
87959.41,926344.5,35033.324
88076.305,926480.06,35033.363
88050.62,926305.7,35033.402
87827.34,925940.7,35033.445
87623.66,925621.3,35033.484
87505.92,925423.9,35033.523
87425.71,925378.3,35033.562
87413.77,925392.44,35033.605
87477.81,925438.7,35033.645
87501.555,925500.8,35033.684
87518.92,925459.44,35033.723
87513.69,925465.56,35033.766
87540.68,925502.2,35033.805
87591.375,925581.7,35033.844
87642.09,925682.1,35033.883
87750.49,925798.9,35033.926
87827.56,925916.06,35033.965
87930.76,926090.25,35034.004
88016.7,926209.1,35034.043
88085.11,926201.8,35034.086
87953.43,925851.0,35034.125
87738.76,925494.2,35034.164
87597.086,925301.1,35034.203
87523.27,925232.5,35034.246
87515.445,925279.9,35034.285
87565.33,925365.44,35034.324
87636.79,925403.9,35034.363
87651.55,925419.56,35034.402
87640.086,925412.06,35034.445
87674.5,925456.6,35034.484
87754.61,925526.6,35034.523
87800.17,925628.7,35034.562
87891.73,925724.3,35034.605
87959.945,925872.8,35034.645
88045.32,925981.1,35034.684
88156.87,926102.25,35034.723
88204.234,926137.5,35034.766
88084.3,925865.56,35034.805
87900.17,925514.75,35034.844
87743.02,925385.7,35034.883
87725.484,925344.9,35034.926
87745.62,925413.6,35034.965
87819.53,925573.0,35035.004
87867.18,925641.4,35035.043
87864.13,925642.6,35035.086
87888.89,925652.6,35035.125
87914.87,925666.4,35035.164
87963.14,925804.7,35035.203
88049.0,925897.56,35035.246
88136.625,926017.1,35035.285
88209.51,926140.4,35035.324
88319.125,926286.9,35035.363
88365.695,926344.5,35035.402
88253.055,926024.25,35035.445
87986.19,925690.4,35035.484
87920.055,925502.5,35035.523
87832.63,925474.6,35035.562
87847.94,925554.44,35035.605
87914.4,925662.4,35035.645
87983.67,925728.2,35035.684
88009.0,925745.56,35035.723
87994.414,925785.9,35035.766
88068.4,925816.1,35035.805
88116.49,925909.1,35035.844
88236.06,926026.3,35035.883
88264.586,926179.75,35035.926
88354.62,926307.7,35035.965
88458.484,926435.4,35036.004
88533.414,926570.1,35036.043
88369.59,926261.7,35036.086
88203.2,925854.56,35036.125
88031.13,925656.3,35036.164
87960.12,925570.9,35036.203
87921.586,925581.8,35036.246
87912.66,925664.9,35036.285
87998.06,925737.9,35036.324
88040.56,925768.0,35036.363
88054.0,925795.6,35036.402
88058.32,925796.56,35036.445
88069.5,925901.0,35036.484
88174.586,926013.0,35036.523
88286.52,926147.6,35036.562
88362.88,926276.06,35036.605
88449.5,926413.8,35036.645
88531.125,926524.06,35036.684
88534.98,926457.0,35036.723
88371.8,926088.94,35036.766
88153.586,925719.94,35036.805
88044.19,925620.7,35036.844
87986.13,925619.25,35036.883
87981.266,925601.4,35036.926
88036.62,925720.4,35036.965
88071.65,925791.2,35037.004
88097.23,925823.1,35037.043
88142.37,925832.56,35037.086
88146.96,925901.75,35037.125
88231.08,925997.25,35037.164
88314.76,926106.6,35037.203
88410.01,926269.25,35037.246
88492.945,926396.06,35037.285
88599.74,926553.6,35037.324
88726.414,926694.94,35037.363
88709.02,926605.7,35037.402
88553.84,926239.1,35037.445
88402.0,925991.56,35037.484
88320.625,925832.1,35037.523
88303.06,925855.94,35037.562
88322.266,925943.5,35037.605
88382.27,926042.25,35037.645
88454.44,926115.0,35037.684
88482.984,926121.06,35037.723
88497.3,926143.7,35037.766
88538.87,926190.8,35037.805
88569.836,926305.5,35037.844
88653.336,926408.9,35037.883
88773.26,926542.9,35037.926
88889.86,926673.94,35037.965
88970.24,926789.94,35038.004
89051.18,926903.5,35038.043
88997.51,926719.5,35038.086
88841.89,926410.4,35038.125
88708.31,926213.75,35038.164
88638.875,926169.56,35038.203
88639.07,926241.25,35038.246
88614.09,926377.25,35038.285
88768.266,926469.5,35038.324
88797.18,926541.94,35038.363
88839.17,926486.94,35038.402
88835.64,926528.0,35038.445
88884.44,926646.7,35038.484
88958.25,926726.3,35038.523
89013.445,926857.6,35038.562
89099.016,927002.7,35038.605
89196.586,927086.94,35038.645
89251.875,927190.6,35038.684
89194.0,927007.9,35038.723
89036.86,926640.44,35038.766
88874.57,926437.6,35038.805
88810.65,926440.3,35038.844
88815.56,926504.06,35038.883
88859.555,926619.1,35038.926
88919.33,926709.3,35038.965
88955.62,926712.5,35039.004
88966.016,926725.7,35039.043
89017.43,926788.25,35039.086
89024.41,926906.2,35039.125
89106.64,927000.25,35039.164
89178.7,927128.4,35039.203
89271.51,927246.94,35039.246
89413.53,927394.6,35039.285
89477.484,927497.75,35039.324
89428.375,927366.75,35039.363
89243.516,926968.44,35039.402
89062.21,926708.0,35039.445
88991.68,926626.6,35039.484
88942.01,926578.9,35039.523
88949.21,926653.6,35039.562
88990.39,926741.2,35039.605
89033.13,926793.8,35039.645
89036.27,926794.6,35039.684
89062.17,926807.4,35039.723
89088.31,926854.25,35039.766
89122.01,926961.8,35039.805
89199.57,927079.6,35039.844
89300.17,927192.2,35039.883
89379.92,927322.25,35039.926
89467.625,927425.8,35039.965
89523.27,927453.1,35040.004
89392.42,927123.0,35040.043
89195.945,926827.4,35040.086
89062.32,926663.6,35040.125
89020.81,926594.56,35040.164
89017.945,926632.5,35040.203
89067.8,926725.2,35040.242
89093.53,926849.6,35040.285
89118.96,926830.5,35040.324
89152.31,926842.7,35040.363
89155.45,926875.6,35040.402
